"Bilateral Remittance Estimates for 2013 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (April 2015 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","World"
"Cameroon","","","","","","9.222879022457987e-07","","","","","","","","","","","","","","","1.3395076700695883","","","","","","","","","","0.008809840288108672","","0.0005041423055368361","","0.8088832695650197","","","","","","","","","0.11195594435081106","","","1.127080690090161","","","","","","","","","","","","","","","","","","","","175.0987955388797","","","","","","0.5687164800116808","0.2585899733633633","","","","","0.0024789944779786293","","","","","","","","","","","","","","","2.8797218637659268","","","","","","","","","","","","","","","","0.010255143486852445","","","","","","","","","","","10.807252838872355","","","","","","","","","","","","","","","","0.603666469539983","","","","8.100377552887457","2353.250069192635","","","","","","","","","","","","","","","","","0.39806464707665495","","","","","12.68293378401206","","","","","","","","","","","","","","","","","","0.009698961590050284","","","","","","","","","","0.005577301290766982","","","","","","","","","","","0.299207078080549","6.725161275070207","","","","","","","","","","","2575.097309573998"
"Canada","6.02869446733113","11.566406129647003","43.67789228340371","","","0.0003960818272962562","1.042822568765062","12.706692951033613","8.246586281925163","0.29682881448225396","124.39685833477294","126.74665523874262","4.059767229681973","","","84.06609443017597","14.493071963087203","6.789341926999467","491.1716753084873","2.849564258063263","0.8249923309039926","236.0565384320448","0.025731849125079136","7.232467926040091","40.10218939533558","0.31331625420082837","29.770475363600916","","23.532585605208116","0.13421560742641767","2.2064431053815747","0.2670456568081774","4.644361718252636","3.4851865402413056","","","","","","0.015825742017766514","3895.113089820978","84.78091502897811","0.1706358116357984","1.163435226662046","","19.287417147117797","2.1294429030821567","77.9180873804816","","0.17493465735969754","2.736647095382345","111.04826500412007","91.38272560123823","1.7996899222464244","1.1282768288859035","24.97886658963398","33.97446664835382","239.92094333503044","124.40284890419359","","","14.227199114245154","20.709677862490906","","28.559333686955625","49.580481948924636","1204.8819661032783","21.58202321971003","","1.6427757304568953","5.555091900851361","759.7977776394365","4.353752051931563","68.12010246046937","","5.373801051703079","","90.64830945959511","1.3677854245580325","0.07689130692723072","70.96936238823761","108.33901996209802","27.996497555572322","113.97306067660242","406.127195335339","3.689345859432967","2750.705481889294","28.756757227517557","87.94658044408501","4.814298431723431","24.031009154865686","","55.141649402720525","869.3281244147888","273.2044921853254","79.80143154144025","40.25177454679757","0.4303740457308027","88.22903839962503","","","335.4852919770262","","0.16084498753372276","5.565561701549548","0.9459349506060765","18.703832626633684","844.4340742371356","0.23728142559215845","3.4652744176913823","","","27.006086672010646","20.247800059499347","2.475968865847348","6.03403282202743","8.40089476143838","0.1553714069865137","20.901011400366883","0.09605693672027402","2.3453782877821867","30.194279724506814","","","17.218826259527955","117.91862139000793","0.04105656368590466","16.872990437016416","","2.4805393430836533","0.3541597055365347","108.04374386071756","0.7578109503669187","0.5444837902152008","0.05142067296456358","11.262581623275661","201.54484178504208","13.218433735116404","7.28329028846576","19.898554408641598","0.5447562335089073","409.7928635936801","","24.037277931565104","1.9754415156444938","374.5426771866529","","10.342423031133343","0.1307090306698861","6.279939915325174","51.26449652761036","1950.8432665430414","353.8906809907119","375.2662318886394","","46.208103325456285","100.29417755001188","49.39431169041802","5.534342724792964","0.1644282153765295","","0.010670366797463988","14.57862340782238","12.069811100929693","70.55222161696987","1.3967374811367386","1.284613536905609","","0.11864817111733672","62.34179646033668","38.0192455103755","0.2055658159342668","","57.27248792017935","","96.83723958520201","440.09226029096425","5.39067174330929","2.7970562077840206","","6.196909460598356","2.240103462953316","0.028056678104324176","0.07359066662556041","92.27767481048848","95.1415385690669","9.821524299500478","6.001929067311779","8.845958706327659","67.90470706186508","0.013135880232315735","2.72240135847892","0.18763040050570737","25.37584656281196","32.00023595664815","9.766822099153508","","","","55.93475764074068","131.35907934213625","","224.90810468732053","669.4484729926771","3.0898427512786633","","","2.439088626572559","772.6231460596653","","4.003567797774106","3.7678140754666205","1.0562344369982803","","21944.122156759044"
"Cayman Islands","","","","","","","","0.010438060175146006","","","1.2495264972657745","0.355969356766416","","","","","0.19797883785419645","","0.3803073746102034","0.5590705961938217","","4.411355577010804","","","","","0.14147857295538724","","","","","","","","1.6886237854215211","","","","","","","0.985576862928591","","","","0.8052243262550748","","","","0.007682503630688958","","","0.12088054266768931","","","0.2938443592102304","","","","","","","","","","0.05190482904545015","0.6229902159752214","","","","","0.685825818665012","","","","0.012253520705372393","","","","","0.3238904868783567","0.043047958442428286","11.713226576085221","","","","4.04068331014153","","0.01259193362020161","","0.28286669254545815","","0.0383586724401552","0.31351550543470247","26.731051912568173","0.06911780461636312","","","0.17755986548239525","","","","","","","","","","","","","","","","","","","","0.021396780194642542","","","","","","","0.09427170822753271","","","","","","","","","","","0.08175381815790728","","0.045812335151488255","1.0458283551641883","0.06838449221073835","0.3415893465124994","","","","0.3706749497578595","","0.568070711555633","","","0.04264416832408238","11.007201348676114","","","","","","","","","","","","","","","","","","","","","","0.06601381374893334","","0.3147238415635483","","","0.009132144484817544","","0.02373387330872043","","","","","0.42334829520279954","","","0.009161257788375158","0.4202255156225712","","","","0.13785111817226636","","","","","","","","","0.9392091159281745","7.814836202719968","","","","0.009334959514673797","","","","","0.00552094718599071","","80.18756145476512"
"Central African Republic","","","","","","7.76258984390214e-06","","","","","","","","","","","","","","","0.10867884364981892","","","","","","","","","0.010089539597640302","0.00480577335603339","","","4.5815695704783606","0.09007215447121399","","","","","","0.6465047988842841","","","0.42181666291120884","","","0.07539758851306562","","","","","","","","","","","0.3078627364124882","","","","","","","","","58.954042271062875","","","","","0.47010151200659694","","","","","","","0.013341354598644908","0.015173880564012577","","","","","","","","","","","","","","0.8810903541686586","","","","","","","","","","","","","","5.805254180263042","","","","","","","","","","","","","0.5799300153349045","","","","","","","","","","","","","","","","","","","","0.2496833915917215","35.23461627976105","","","","","","","","","","","","0.604931571252823","","","","","","","","","0.12147319087441953","4.955992807365516","","","","","","","","","","","","","","","","","","0.05074457971784836","","","","0.4033790359951203","","","","","","0.13268072732875713","","","","","","","","","","","0.01992536218658678","1.1543345036744208","","","","","","","","0.13090642570786387","","","116.02440687431884"
"Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.030059795558868","","","","","","","","","","0.007446025282617751","","","","","","","","","","","","","","","","","","","","","","","9.263366961036402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0146428869235267","189.58895241604816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.830044720835456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232.73451280568503"
"Channel Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.814061578104875","","","","","","","","","","","","","","","","","","","","","","","","2.1162215228764816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.175053397412901","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.070188677528517","","","","","","","","","","","","51.17552517592277"
"Chile","0.002028799057909839","0.025367468696841842","0.05724899963187675","","","6.325354156341265e-06","0.00533514937410578","33.49460974694317","0.035122286160683844","0.0020951228828875066","6.2168434213307044","3.4932254914901213","0.004034877405633471","","","0.013193368906129446","0.0037020147657811434","0.005936703932779048","21.45602956029117","0.003067321781948564","0.0006185753433480179","0.5881807436014406","0.000753429400349496","40.539522837879936","0.015158103571264405","0.0038805277975285934","15.000937037989353","","0.13175657801324578","0.000128881263846638","0.0002834571853706473","0.0009310285549466033","0.0007768097340853583","0.005094199378151315","2.024857354926408","","","","","","36.25693182448438","30.17144690371507","0.0019873899927035418","0.0006837846119301053","","2.4039223390018294","0.005477304214315144","0.7596235201154721","","0.001995628765401514","0.00814594976761502","0.7519527977810002","1.3143685710823598","","0.010673371407358257","0.9973364750604684","42.024623917414594","0.4548910563621873","0.6270399588874892","","","0.11916822227352625","0.0037929914620606305","0.03550819329548787","0.00978085553751859","0.557439111982819","46.21103492872347","1.4056026554239673","","0.006682977834316476","0.00778960651253908","26.917102703603536","0.0014290915028173693","0.1849263607732064","","0.0027431528221744136","","1.190910889035165","0.0017906353938392917","0.0019066981210986511","0.01146291985719182","0.06097760256924501","1.111703063906492","0.02973862738037171","2.8874803911015485","0.06491800713314896","2.895351816877644","0.17733478315434903","0.0749645132761321","0.0032797586219182936","0.1457008858498459","","1.3554590320768651","11.668224803227886","0.04538982702128803","2.321466515733575","0.4325127087662453","0.000527493554134754","0.060073701987170915","","","3.195173671371432","","0.0001394463164305604","0.014916724640664713","4.716334187543653e-05","0.09155241251903273","2.247851888865303","0.021315796444654384","0.008378192101779605","","","0.07724254547486069","0.5241256146191929","0.003912045033657114","0.28061434370504507","0.02594998877732383","0.000545644502935512","0.02306387834424033","0.002516270219579993","0.16833664302769258","0.05771803687535743","","","0.004205066766043032","3.333963351430237","0.0005931593375705463","0.024814417549574978","","0.0032864115351182678","","0.21896462847245604","0.024397673583723037","7.369296197186794e-05","0.0007069616510158698","0.022594726895376064","1.271452952683954","0.508401297504477","0.10390080601901772","0.4606505281724688","0.013398344990919813","0.44787377279365737","","1.642779794162412","0.00973923508123826","0.3951114181132409","","1.835885144764099","0.001459525474656857","0.9507415637822548","275.4087653727721","0.9336240910394055","0.927434990442878","0.6397920346809518","","0.9530421310875359","0.4329172140392475","0.4474174961411504","0.005469382001925593","","","0.01063267219595735","0.021165783258421583","0.02514017069529506","","","0.00028013121184487956","","","0.2210997516578035","0.1711438257540273","","","13.656641881709891","","92.32843646365569","0.0314677480398899","0.027114689008223655","0.038889967040311564","","0.0028954471216199496","0.0005085553893506309","8.268370726218054e-05","0.001003066459947814","17.370308503930396","5.124111912690489","0.1457368730955418","0.020539399318178993","0.0031124409470408253","0.2328011947847627","","0.02691348130038268","0.5940031405306824","0.004096664721292835","0.0625234499869577","0.10757303121676465","","","","0.009223302509616007","0.3345220793036596","","3.53168878625207","23.04440675833551","0.994331930668499","","0.002331870543773458","0.8882114473129895","0.04538160810309211","","0.391095351210654","","0.0015761430115768425","","796.1638522404932"
"China","0.06038447056024065","","0.5412741815900162","","","2.0754744029674403e-05","","0.9701523188754176","","","66.82603697071177","5.553332832625321","0.6881118501127427","","","8.842991116090495","","0.566907677550545","32.30688420433155","","0.0792242664667995","","0.07439995611364812","0.21026853283993782","","","147.44052734634252","","0.2699933452857324","","0.055140648824822336","","0.06169291742679822","0.3201040918611304","17.652376155682035","","","","","0.00019284825309922923","","1.2052982315588616","","0.004877157417871173","","0.7867125075332654","0.04561102300911738","0.2165666619564584","","","","1.483247551666918","7.999911129874985","","","","0.5169363247448667","5.4716703560406","","","","","0.22550266386094656","","0.11107718912024636","4.5029063596695975","177.35585956999515","","","","","54.766826148768544","0.16245617561406436","0.2839118401912298","","","","","0.09977450286795847","0.14183041095129492","","","","3.123470909627656","2.6762013380941183","0.5193440570651917","57.15155613480741","89.17719639705362","0.8138748906166743","0.14454868537981794","0.8769202384378924","","1.52690846321754","14.829198672703019","0.21259749085494886","151.76472649646007","3.273487047090821","0.2456806546198138","1.3821977325745","","","534.3945996822848","","","2.536550681790438","0.05760522761266888","0.21291258725356452","3.4520065840908405","","0.12169942426762183","","","0.33583715423852467","","8.648464648043063","","0.445071714226622","","8.149733012348666","","0.6776108807655885","","","","0.8997753839261499","1.8822353244325232","","0.27746772725457464","","13.812133134225723","","0.4413216446826222","0.03636095905124344","2.479907767177817","0.010979866202008191","4.121863649111774","5.2828635598602665","","2.13405251014342","","0.2739476102296051","21.51811776415791","","3.2933085496180428","","13.755822896097024","","2.5643053030640672","0.02457159589570964","","35.12536355392735","418.3863355395045","1.334027866687763","0.7689808109146055","","","0.4357995010942081","5.921271876723616","0.1279393748392992","","","","0.8742388737174133","0.404112232578124","0.3989015072375766","","0.030568258620627953","","","0.6905115321005247","","","","2.0095149942013713","","26.134288833720724","18.552748079462","","","","","0.262200826447232","0.002786797525280861","","28.59025761455125","5.383712282390319","0.26345696420020737","3.1784960634185415","0.11474722154191072","114.01887015653415","","0.16744298815778916","","","0.46788272941216996","0.5799672492246596","","","","0.7835043496636095","2.234682572456643","","4.123243391496474","151.14805251134686","","","","0.36053592569278675","113.22244962695055","","0.08768941757814042","3.5552047580003645","0.07007920965937885","","2437.269893833365"
"Colombia","0.009971265394600873","0.03651636028459921","0.02442573021615596","","","4.353896866962506e-06","0.01375320403159949","1.563385656128777","0.039849924706380505","0.1252883483966729","1.0763790389682613","1.069569796036945","0.024668160664419077","","","0.002817659122267443","0.007803881787355376","0.009364421611381303","8.680683715232306","0.006598597197702351","","0.7842409914685874","0.0004142933992055269","0.9581273187910895","0.006030335561804643","0.003726358877941151","2.9079837335425216","","0.08999778176191078","0.0002076598288123274","0.00021405322698233515","0.0067695475042096435","0.0010645311467959901","0.005411765122582757","0.8468548640970021","","","","","0.0009243578068259893","10.108187239289167","","0.0016010902335627424","0.0004123878971065041","","4.04763585125865","0.0012798456540231158","0.08758210593827362","","0.035522192024146956","0.002715316589205007","0.16113274238164288","0.404770944035744","0.0020438662100556023","0.013209592516104053","1.0084797344165262","24.71181379217935","0.5795824512060583","0.7431303849422445","","","0.045500593958982746","0.005017388368698328","","0.0008171168361850112","0.15354610270185431","23.59337245025388","0.35140066385599183","","0.0018016625251073464","0.011883130187537502","8.715833678251341","0.001255869335705643","0.08747553995081134","","0.0021261053338944456","","1.7515113671060123","0.0013992655658264864","0.0030002908348664824","0.01045014935138476","0.09831445627347014","1.1407543211745745","0.01555558970665597","0.9648410087339321","0.05100700560461704","0.5318992610594137","0.1232371539694753","0.08202945873875332","0.0023838613780779567","0.11493175467658652","","0.9197757717664441","6.80480516468111","0.09004443786941513","1.6126392890916041","0.6596877504392744","0.0002624793318587754","0.03348860730220363","","","0.6419197669346669","","0.0003169234464330918","0.0025693585228250184","0.00037783036139926973","0.040453391578177254","9.880179245693583","0.001422022924650876","0.015761621844278918","","","0.14776834786495086","0.6068822906116971","0.006757168694498651","0.0015496776545360846","0.009361848256774706","0.001090999997317891","0.008183956831827216","0.004672438076708229","0.002440279012671607","0.021264539901447478","0.0031319106086570452","","0.0027265920725034845","4.148082447738289","0.0015624582431647534","0.006079337273658384","","0.018237803906371752","","0.1280067991515714","0.0029259541883724237","0.0003120057161173729","","","0.5364186503943372","1.9319249305170128","0.0291856196682634","0.771291649230282","","0.7278987520769046","","0.30995845172875697","0.00973923508123826","0.07285244162734708","","5.700974883718125","0.00024593681134492775","0.1213865525519217","7.975401228697714","0.3243165133868831","0.4166736913583945","0.22966893552649553","","","0.20463628747032378","0.3992622070469394","0.0036390239788919487","0.0067884859743878746","","0.001955151832086744","0.06349734977526475","0.03414554779939786","","","0.00022836877763777476","","0.023208901053693137","0.034015346408892845","0.09396131610025028","0.029105585826569337","","0.054283002440764325","","49.254550196107225","0.023343315216338815","0.02335543008775999","0.004337375793034817","","","","0.00015924557287319208","0.0003038890883286588","1.9721261098112126","2.639936067255194","0.04632911867358089","0.005784190215693077","0.0018453283305462714","0.039052573586174304","0.0009315763297332838","0.00526694881578844","","0.011659738052910377","0.03198284141980511","0.015244853408191051","","","","0.03665745462790232","0.34227198439952466","","0.3936075645055257","38.7864849897636","0.14621050359454454","","0.4027890282880801","7.695840196663801","0.03129044705421605","","0.002403834433679104","0.006812095311401232","","","245.92547394917395"
"Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.666171161446123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11105280485532702","","","","","","","","","","","","","","","","","","10.57466398723327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.021203367267302545","","","","","","","","","","","","","","","","","","","","","","","","","","16.373091320802022"
"Congo, Dem. Rep.","","","","","","0.011187429111566725","","","","","","","","","","","","","","","","","","","","","","","","","2.1704536012777726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.92238630304821","","","","","","","","","","","","","","","","","","","","","","","0.08553652209924739","","","","","","","","","","","","","","","","","","3.7459185021557944","","","","","","","","","","","","","","","59.935482357692585"
"Congo, Rep.","","","","","","0.0023512192921252895","","","","","","","","","","","","","","","4.45007635989785","","","","","","","","","","","","","3.735253249958833","","","","","","","3.4870534428010607","","","5.666100298785345","","","","","","","","","","","","","","","","","","","","","","","90.00042824072929","","","","","1.6301907271196507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.492325067224732","","","","","","","","","","","","","23.488976502308294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.192107964980569","","","","1.1648703475827498","10.26046959216182","","","","","20.843617626356245","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1649849470695302","","","","","","","","","","","","0.262156553948037","","","","","","","","","","","175.84096214021616"
"Costa Rica","0.0008270454040767656","0.005417102859328174","0.011831022552798299","","","3.4143394792768555e-07","0.0017632312861024988","1.1694024329952009","0.017744527876021765","0.0033521966126200107","0.5683683710439884","1.6227955526077789","0.001298324245495741","","","0.02330246073700159","0.009932213183906842","0.0180085030988102","8.312164123547914","0.1909229084146862","0.0015824343130608407","0.4901506196678671","0.00014069708448872302","0.5304549660905225","0.001022158131855858","0.0018631794389705756","1.3600416230721948","","0.06146189973984151","","0.000910601947876707","0.0034539108737949254","0.0013748181631135618","0.015682317225031613","2.5105405408006014","","","","","0.0007347940738525377","49.04456266365023","36.781840576294385","0.01341628245323582","0.00033878698510919874","","","0.0008814812704947322","0.02229362696610601","","0.0011973772592409086","0.003258379907046008","0.3140022672052528","0.6685542558792625","","0.004758004350075963","6.6785417344888796","2.8786288782788754","0.12053231645539322","19.71066293424374","","","0.010833474752138748","0.011074432610221787","","0.0008320920275792849","0.21029140152645265","17.280646488227802","","","","0.03390686216167996","10.406682664984746","0.0015771576489997702","0.019183232445353363","","0.0008656951607829595","","12.42894598674072","0.000590423819766561","","0.018510111806048366","0.2664359416654416","13.329812322198324","0.05810470272780318","0.31691857951114555","0.11128801222825538","1.7401774714599474","0.04487667658575827","0.10128854905133021","0.0013002880244061582","0.0805427257182378","","0.7644627576743033","6.4613292639034965","0.24011255047053884","1.0437423563821904","0.20488060229861815","0.00041996693097404067","0.0978272982383777","","","2.2407086995622083","","2.5353875714647345e-05","0.010605745246085596","4.301979494727209e-05","0.03193688808803467","1.0468491144736634","","0.01789555314594239","","","0.026866972339081974","0.24827002797751246","","0.0010527311466308343","","0.00043586408184207603","0.02306387834424033","0.004751960645485543","0.0012784062053839607","","","","0.0027265920725034845","6.075097359587922","0.0005352364191022395","0.01036339238333804","","0.006184479322285019","","0.039703293313782584","0.004126116180877444","0.0005170639428164083","0.00033348454880601224","0.21236543180363096","1.604564242870525","","0.02860190727489813","398.99353284837025","0.0008340388964097928","0.9420670030572258","","0.6199169034575139","0.0032464116937460864","0.04728939384838253","","17.176595300745166","","0.07498438435579438","7.532238626046724","1.1170129324781477","0.18649507959992656","0.18660601011527758","","0.028880064578410178","0.11179204593286209","0.28771261332237463","0.012222529078086887","","","","0.0018405028920366595","0.01364186625396746","0.06284086956282357","0.0025460436888763175","0.0021469931647716605","","","0.07483376209956427","0.026846090314357227","","","0.03931941963968808","","23.41021843557815","0.13057718665413737","0.003593143090424614","0.0014705742638987638","","0.001369371690032284","0.002438945481881733","0.0003450320745585828","0.0006201926057558699","2.86348254362419","4.285403025967962","0.026123392755004044","0.02997039277362491","0.003614317882228273","0.26891487397395675","0.0009502750693497583","0.0018512445009627304","0.0032000871277784704","0.024579988327757013","0.005917872152932937","0.01027370555769397","","","","0.07703069026612788","0.17091914221717586","","0.3086797912512214","41.071898173778344","0.12896869892537655","","0.00824358305771446","0.8448100863436057","0.038422311428862696","","0.009021265829082699","0.0035006501341784116","0.0023346517157286323","","711.3905627671309"
"Cote d'Ivoire","","","","","","","","","","","","","","","","","","","","","21.738881377953145","","","","","","","","","104.15773270520967","","0.25116636882092547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06257604520966674","","","5.5061835234967775","","","","","","19.294808786744305","0.1212826298112338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.31628424065106","","","","","","","","","","","335.7659536207956","","","","","","","","","","","","","","","","","","","","26.811146069270848","628.5780852093859","","","","","","","","","","","","","","","","","","","","","","41.377370010275676","","","0.11954427653215617","","","","","","","","","","","","","","","","","","","","","","","","","32.196473345058564","","","","","","","","","","","","","","","","","","","","","","","1273.2974882092155"
"Croatia","","","","","","","","0.11672724300923853","","","5.567998112793762","10.637740976347745","","","","","","","6.264833058634635","","","","","","537.9413168814722","","0.2602244546799586","","","","","","","","0.666710555154574","","","","","9.149734636094816e-05","","","","","","","","","","","","","0.3183591694663155","","","","","","","","","","","","","","15.587848464891202","","","","","31.136642887985328","","","","","","","","","","","","","18.71228146135808","","","","","","","","","8.198620414213451","","","","","","","","","","","","","","","","","","","","","","11.4430803026307","","","","","","","","","","","","","","","57.681154250289374","","","","","","0.5802079279775484","","0.07588261113748485","","","","","","","","","","","","0.14783880789078743","","1.755741965602912","","","","","","","","","","","","339.06982273725174","","","","","","160.298005267027","","","","","","","","","","","","","","4.980454073930011","2.9594442145780615","","","","","","","","","","","","","","","","","0.09472713170672402","4.002115779222855","","","","","","","","","","","1218.4978702465983"
"Cuba","","0.09199069105008889","0.05036492520359301","","","9.179521774911243e-06","0.0010579387716614993","0.08817513100046401","0.007973561914690067","","0.030178851559857788","0.0895698843971826","0.03454654649889","","","0.004791250331621857","0.014629956482788089","0.02565366916799611","0.28662634908785917","0.004023471732127818","0.003563310063337275","0.19606024786714685","","0.07812735736566342","0.004268269620383589","","0.05425137919187748","","0.1573379691281703","","","","0.0003010635711075418","0.001848126571208891","0.055632801291043935","","","","","8.586674043104367e-05","1.6644948119909653","0.2572486388217102","","0.00028230287625969274","","0.1687106263384907","","0.0031848038523008587","","0.0011973772592409086","","0.7808740592341156","0.013643964405699234","","0.002921907384006543","0.3575269455888815","0.11919372411411945","0.03140748041359291","0.05971089149900878","","","","0.012678229751348939","","","0.013351835017552549","1.8103534416238651","","","","0.012751225012639925","1.3344817115025978","0.0004639177025899838","0.015346585956282691","","0.03788654835542863","","0.2977048503392373","0.0044336112383802","0.0036360221041893412","0.005920377375263188","0.9913945599323111","0.12821497668064116","0.0013725520329402328","0.5070697272178329","","0.132180544543573","0.02426092888099647","0.001466596609139242","0.0005586741612667004","","","0.006051156393200291","0.5724598346293545","0.5062805685474401","0.07111211658867671","0.04026649807362223","0.001207404926550367","0.009655938556598227","","","0.021637744952853942","","","0.02025614512143074","0.00018420323896363076","0.019162132852820805","0.5088544843017179","","","","","0.023508600796696727","","","","0.004505917056167522","","","","","","","","","0.63581961881396","","","","0.022649570284485186","","0.01991170992263329","","","0.00026122307415225485","","0.034405860958237375","","","0.42376337262571395","","0.08772072015287569","","0.007748961293218924","0.00973923508123826","","","0.24367984095415443","0.0005638510877647791","0.004307220785501616","0.15335904475201434","0.025809297813462976","0.16633344937290748","0.0328098479323565","","","0.06785619006268134","1.2806868656574344","","0.004947761424004794","","","0.005521508676109978","","","","","","","0.06462915817689642","","0.017085203122067568","","","","38.213290066941134","0.015501400022448512","","","","0.0019036063599448313","0.00024546901357486416","","","0.14484542049460883","0.10783399972146782","0.014720276631491185","","0.000543132628315912","","","","","0.0009453841664521928","","0.005647478066182241","","","","0.0058738775833473","1.057751243362252","","0.016985554650860858","1.1712478297355846","0.009655410614734072","","","0.034416644635940304","","","0.0043744657987973305","0.054787283812601575","","","56.05231305024714"
