"Bilateral Remittance Estimates for 2014 using Migrant Stocks, Host Country Incomes, and Origin Country Incomes (millions of US$) (October 2015 Version)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas, The","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herzegovina","Botswana","Brazil","Brunei Darussalam","Bulgaria","Burkina Faso","Burundi","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Channel Islands","Chile","China","Colombia","Comoros","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Croatia","Cuba","Curacao","Cyprus","Czech Republic","Denmark","Djibouti","Dominica","Dominican Republic","Ecuador","Egypt, Arab Rep.","El Salvador","Equatorial Guinea","Eritrea","Estonia","Ethiopia","Faeroe Islands","Fiji","Finland","France","French Polynesia","Gabon","Gambia, The","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong SAR, China","Hungary","Iceland","India","Indonesia","Iran, Islamic Rep.","Iraq","Ireland","Isle of Man","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea, Dem. Rep.","Korea, Rep.","Kosovo","Kuwait","Kyrgyz Republic","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao SAR, China","Macedonia, FYR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia, Fed. Sts.","Moldova","Monaco","Mongolia","Montenegro","Morocco","Mozambique","Myanmar","Namibia","Nepal","Netherlands","New Caledonia","New Zealand","Nicaragua","Niger","Nigeria","Northern Mariana Islands","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Poland","Portugal","Puerto Rico","Qatar","Romania","Russian Federation","Rwanda","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten (Dutch part)","Slovak Republic","Slovenia","Solomon Islands","Somalia","South Africa","South Sudan","Spain","Sri Lanka","St. Kitts and Nevis","St. Lucia","St. Martin (French part)","St. Vincent and the Grenadines","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syrian Arab Republic","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Islands","Tuvalu","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Venezuela, RB","Vietnam","Virgin Islands (U.S.)","West Bank and Gaza","Yemen, Rep.","Zambia","Zimbabwe","World"
"Cayman Islands","","","","","","","","0.009762319994449003","","","1.1589275984927907","0.4074129138966947","","","","","0.19688225770959286","","0.3981310107929488","0.5991546292311161","","4.699198470337507","","","","","0.1462969517048443","","","","","","","","1.6553329381130355","","","","","","","0.9758880355326189","","","","0.7978350463320673","","","","0.008684388448474373","","","0.13623856567406728","","","0.3126650980459731","","","","","","","","","","0.061671199368452154","0.6632442351975638","","","","","0.7619295446118122","","","","0.012167295208127647","","","","","0.32080876620147647","0.04615668495481734","12.447188753980376","","","","4.027675186355437","","0.012496994224903888","","0.27617057064553924","","0.044064727725900026","0.303265735921259","27.70700590535283","0.1089318575263606","","","0.18267727358006983","","","","","","","","","","","","","","","","","","","","0.02387236272209058","","","","","","","0.09963195821323716","","","","","","","","","","","0.07686216895427232","","0.04600586464715053","1.088085067669391","0.06608394283323019","0.33871952511028325","","","","0.42749159537610665","","0.9515170053107168","","","0.04136348875356698","11.601018630361786","","","","","","","","","","","","","","","","","","","","","","0.06159139829608883","","0.35112711115467427","","","0.009075465168398845","","0.023602683854804525","","","","","0.435142800690778","","","0.008186527669212013","0.4153915804417597","","","","0.13737789465487077","","","","","","","","","0.9688436519979441","8.016058131222206","","","","0.008602669816846818","","","","","0.005566924460927768","","83.67908340454143"
"Central African Republic","","","","","","0.0019108483388226125","","","","","","","","","","","","","","","0.10931980795226384","","","","","","","","","0.009980750564977674","0.004454620381676226","","","4.729284040610534","0.08845590724385673","","","","","","0.6885097234409172","","","0.28136066483206074","","","0.07643869174884159","","","","","","","","","","","0.3381716967686728","","","","","","","","","63.11081226715435","","","","","0.524787810710509","","","","","","","0.012973655509129094","0.01587422471398666","","","","","","","","","","","","","","0.8538980295184836","","","","","","","","","","","","","","5.477010163133939","","","","","","","","","","","","","0.5843286859885279","","","","","","","","","","","","","","","","","","","","0.24974211637040156","35.137096216812324","","","","","","","","","","","","0.5948586344270334","","","","","","","","","0.1215264053417609","4.933672277974776","","","","","","","","","","","","","","","","","","0.05051222928810661","","","","0.4146171968846092","","","","","","0.14031038463222242","","","","","","","","","","","0.020702248852956986","1.1857945650629436","","","","","","","","0.12997434343544448","","","119.88637820769411"
"Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.385680159533187","","","","","","","","","","0.005004805716874715","","","","","","","","","","","","","","","","","","","","","","","9.916514469893844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0177914988354124","189.0642205322894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.730088818148495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233.1193002844172"
"Channel Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.704956122324381","","","","","","","","","","","","","","","","","","","","","","","","2.065480791369805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87363954988313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.856654659467935","","","","","","","","","","","","52.500731123045256"
"Chile","0.0024043354826630892","0.02644087719846748","0.057098838195093544","","","0.0015456857141551588","0.0053274627666443615","31.41589569016141","0.0332233889584699","0.002439708301971449","5.77048639275728","4.008633037798409","0.004285065653261986","","","0.01436720590921765","0.0036921384273986895","0.0060872494551937415","22.605446955661236","0.0032857860838774377","0.0006161858312037109","0.6265597960450008","0.0008781463481380265","40.02792481289011","0.016206967647052095","0.004504502693623492","15.643673983807039","","0.13319046746930246","0.00012458623627792872","0.0002733442327347821","0.0009947823228768835","0.001680895131130072","0.005090747045667844","1.9885234834329755","","","","","","38.180439877846986","30.132649316931317","0.0021495072303862896","0.0004528346027666752","","2.393828996473659","0.005298031332910511","0.7247554615959324","","0.002255881185459574","0.025410825529106732","0.4085508924213211","1.486742207986403","","0.010681259526100783","1.0760617728307091","42.39076936357264","0.5001569145047263","0.6683658765246235","","","0.14672610816735368","0.0038190908354841994","0.03550921515968579","0.009894579050681028","0.3435542641396966","49.46931266643744","1.4446255064137012","","0.0066571622666787966","0.007930955668537515","30.04833432294043","0.0014252402706383678","0.1686364487493968","","0.0027454831402341784","","1.2894086744564068","0.0017813698820129983","0.0018557943224391965","0.011493925519057318","0.0662948106543208","1.1819302681843544","0.030708791715295745","2.9221102617333674","0.0802172681000872","2.9328819520128953","0.20038066728881182","0.07477306203274207","0.003291646461105262","0.14428525447606041","","1.559286697020548","11.3081185378041","0.04723894354643253","3.661538622024863","0.4400301335724479","0.0006120463008545476","0.06502246728075829","","","3.2116466890540942","","0.00013066945825400617","0.014558400192169092","4.704151006911795e-05","0.09540707489391917","2.1277156056739486","0.01838340462633747","0.010102942026091345","","","0.07947117282651857","0.5578012555528779","0.0039120450340244","0.2742155849171933","0.025632825777596856","0.0005351154936197561","0.025954680502360935","0.002654002072688939","0.16458404985133207","0.10592689684419106","","","0.00419865924260524","3.542272570739971","0.000588081385901041","0.025959043443250344","","0.0033187545556962257","","0.22363614865880377","0.012887869441619699","3.386269730693825e-05","0.0007055907041312784","0.023857754789743953","1.2066502370864667","0.5917504357860894","0.10531070255118657","0.48594985519353884","0.013189789088656522","0.4473316652613159","","1.5781011481118377","0.009666984462531511","0.46073879388985584","0.0011697865326040174","3.086762188955792","0.0013189036116037884","0.9529233790691894","268.3616115309389","0.995357753578917","0.9513988380192051","0.6291386235296081","","0.8273251711835861","0.421951032804072","0.5159528894096234","0.0052994537144100354","","","0.011525316306757924","0.021175055476215916","0.024998066361065076","","","0.0002776150446694932","","","0.25578176044081524","0.2064740550550796","","","12.82521024762696","","103.36593136113524","0.034637592957561934","0.027167202047174675","0.03873488991080855","","0.0028892946200534757","0.0004185454915120927","0.000111932664109116","0.0010047526255458387","18.519435759604487","5.266869936662907","0.14617405689973795","0.018858245544675658","0.002985482601558749","0.23143628020141438","","0.027037417665197603","0.5878942693408713","0.00408280381300822","0.06214360078420006","0.10662097330815143","","","","0.009947617468569595","0.2540314611814078","","3.6693887639044416","23.67245560290492","0.9862437143128198","","0.002381133527015349","0.8188276101286657","0.04987905040061678","","0.44860805405722315","","0.0016626463943063476","","812.0402429005969"
"China","0.07307413877648686","","0.5412330167601349","","","0.005138232132003426","","0.9073465012943437","","","62.02806004382946","6.372698675474395","0.7325934609565997","","","9.938122888995386","","0.5823257886462991","34.0375909313296","","0.08106145805817612","","0.0877846545002651","0.2107259295562115","","","154.75212813811225","","0.27355984225573293","","0.05485742930523832","","0.13653277507805836","0.328497385787593","17.33562339024212","","","","","0.08763273134074016","","1.220487821101094","","0.003358225825077672","","0.7835494315130976","0.045407804753281905","0.2061503193295261","","","","0.5553671144427094","9.0490641655643","","","","0.5274665140279405","6.080493875935487","","","","","0.2355236576890171","","0.11374676579707749","1.9125013816232896","189.86098198894467","","","","","61.13777994777429","0.16460386750084643","0.25890243168994526","","","","","0.10205290095830737","0.14383743317307587","","","","3.225368016004986","2.7082973157528776","0.6417381448006976","58.83309045619182","102.04459401994953","0.8124872529057349","0.14398512931063304","0.8684000719708233","","1.756517901256778","14.371538022234818","0.22338493924030595","239.3712783542914","3.3728813106860427","0.2864376687999283","1.559427314022175","","","537.1497211859954","","","2.5268631202524814","0.058478781278086124","0.22187691835795156","3.2568212445461127","","0.15239466479287653","","","0.3455268383761677","","8.648464648855033","","0.45320845263340886","","9.171211942672958","","0.6840974625079255","","","","0.9023227738681733","2.002991869515925","","0.2947317452505848","","14.179019910560756","","0.45590376389202153","0.02001418990169626","1.1611077202841296","0.011073492458117663","4.467641923521035","5.013609472174766","","2.163010834422124","","0.27967113788213965","21.757049200441156","","3.163646169563825","","16.27697155466399","","4.3075605103134365","0.022701074927446892","","34.622426102464615","451.5553462900563","1.3684976039624077","0.756176230203856","","","0.4262092763471864","6.8282920541213645","0.12805029298896223","","","","0.8746218566263096","0.4108828460703094","0.369666669206305","","0.031140709117136022","","","0.7988261133766998","","","","1.9051052020138017","","29.258538422470096","20.666510051689563","","","","","0.22937033918113456","0.003764737446149004","","30.48163704884228","5.533702786143101","0.26700304576794753","2.987172347301379","0.11639848186020677","113.49055053504306","","0.1747903641421071","","","0.4696038582354684","0.5741540306414822","","","","0.8846698460158298","1.7101315851727745","","4.284007988047147","155.2674191209616","","","","0.32971961707042013","126.45138674392199","","0.10199686866356976","3.6051388972549385","0.07650194647513846","","2627.374391490306"
"Colombia","0.011901508258843637","0.038199923066952884","0.024423872597479013","","","0.0010710800476977336","0.013787620216565336","1.4621750395922817","0.03791343781595278","0.14589455645789265","0.9990971586165516","1.2273793464148979","0.02626278444938754","","","0.0031345575844148143","0.007760657057320591","0.009619104513852462","9.145715180534697","0.007082815750848844","","0.8354130613933344","0.00048582332493652276","0.9535984459322346","0.006476641691611119","0.004375855562572854","3.0521911407683375","","0.09118661408524432","0.00020387996179547133","0.0002085136627596818","0.0072683484400697315","0.002330974367641424","0.005493054090585771","0.8316589710476333","","","","","0.4200400991271487","10.75051009120739","","0.0017448636337447701","0.00027777062637741895","","4.031361825134888","0.0012612914266113835","0.08336961443473481","","0.04015468510118042","0.00847027517636891","0.05849647315144974","0.45785486681934207","0.002064804441380468","0.013289603584359036","1.0920708920826094","25.067909072124134","0.6403122454146691","0.7962009406663105","","","0.056022695845716855","0.00515694743016344","","0.0008317545831555076","0.06323055646190155","25.256909316087494","0.3611563766034253","","0.0018069754273828938","0.01218410949498293","9.729735296963387","0.0012609919037222094","0.07976993841257773","","0.002139004823360141","","1.905242484706633","0.0014054256139313644","0.002993098618135782","0.010551252314551297","0.10809041042426638","1.2154550641770867","0.016063060281847008","0.9764124533109059","0.06302785350721136","0.5436335947910506","0.14022100790889222","0.08188960042432912","0.0023745673499504694","0.11381507651217188","","1.0580874015496575","6.594794386168176","0.09406100590545764","2.5435391811101566","0.6752356205017768","0.0003060231504272738","0.03736290367119464","","","0.6452292445277976","","0.00029697604148637766","0.002533204437247995","0.0003805329801144601","0.042156614488010793","9.321528474365063","0.001231579744905468","0.019330208488017402","","","0.1520318088855138","0.6458751380085953","0.006757168695133055","0.001517962127262227","0.009376452370221328","0.001087321512441613","0.009209725339547429","0.004955428491242287","0.0024264382487411886","0.03902569883733355","0.003336608170375606","","0.0027343114359641616","4.414206507045801","0.0015519259939436026","0.006410035322535083","","0.018612352290109508","","0.13140364595857948","0.001581711931147113","0.0001443573153619738","","","0.5090787593120025","2.2486516559871395","0.029581658019996227","0.8205024716197267","","0.7306877155821261","","0.29775493360600713","0.009666984462531511","0.08554153493843762","0.0018475694952221544","9.576587565470314","0.0002244952109195525","0.12238385556183638","7.813039379342092","0.3479639872431579","0.42744005766080234","0.22584463408755165","","","0.2001330515021571","0.4604211751543642","0.003584861968311826","0.006128848569707077","","0.0021375135432239374","0.06352516642864774","0.03427934059481496","","","0.00022931295159521006","","0.025135931371892527","0.03935104006781773","0.11335830473612213","0.023542400124668947","","0.05108276714741223","","55.142734457531226","0.025855670257251002","0.023544908440884717","0.004336678539115554","","","","0.00021512785406565732","0.00030476426740683676","2.102591487780625","2.713484823175512","0.046645898606972526","0.0053726915770291655","0.0018492323928884264","0.038871618969916706","0.0012401229222644835","0.005404645787574484","","0.011620287775484935","0.03191588659910258","0.015092048805433245","","","","0.04076811168809162","0.260405844300007","","0.4089542601280847","39.84356610008198","0.14579188024866882","","0.41432179486658405","7.038048920654074","0.03468513960688357","","0.0027744913991577798","0.006844072775795843","","","262.2943441893375"
"Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.065685246813239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13259480200103008","","","","","","","","","","","","","","","","","","10.41336892053334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023986697626803645","","","","","","","","","","","","","","","","","","","","","","","","","","16.635635666974412"
"Congo, Dem. Rep.","","","","","","2.7539108420530525","","","","","","","","","","","","","","","","","","","","","","","","","2.0118607627628107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.677902028545","","","","","","","","","","","","","","","","","","","","","","","0.08514486553653897","","","","","","","","","","","","","","","","","","4.4890973868773125","","","","","","","","","","","","","","","63.01791588577471"
"Congo, Rep.","","","","","","0.5787789344679343","","","","","","","","","","","","","","","4.510827298962485","","","","","","","","","","","","","3.8334239530690626","","","","","","","3.7136154374569155","","","3.842641415431409","","","","","","","","","","","","","","","","","","","","","","","96.34623703236963","","","","","1.8198286984316037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.068689718739182","","","","","","","","","","","","","23.607538049257816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.155606373567792","","","","1.3433051385038013","10.20884972389258","","","","","20.9747859715569","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2153528807738094","","","","","","","","","","","","0.26930132979451465","","","","","","","","","","","181.48878195627543"
"Costa Rica","0.000977554329577931","0.005640313752756764","0.011795017799267803","","","8.355916545368438e-05","0.0017676436175083764","1.0936975416532957","0.01680298786457545","0.0039035332831543184","0.5275606491760296","1.8622307324915692","0.0013822518131256598","","","0.02564860219330656","0.009877199891135299","0.01849827791125474","8.757453687021432","0.2040722812064032","0.0015781780954933905","0.522133163370834","0.0001641710193016656","0.524892435987704","0.0010929159483922734","0.002187927781286427","1.4274863181439608","","0.06227378522894734","","0.0008740884657471449","0.0036894776598590884","0.002983690387442976","0.015760817706156175","2.4654916107282814","","","","","0.33389989605741877","51.64849173138924","36.74514338556435","0.014460307347879417","0.00022437211084249902","","","0.0008600095049479524","0.021221356401568862","","0.0013535287112757446","0.010164330211642692","0.12270488680705043","0.7562321957577898","","0.0047654518465805665","7.213550981207853","2.907408747806761","0.13252170643104677","21.017910613847107","","","0.013338737106123062","0.011222522759067072","","0.0008428758127998152","0.09321652586939097","18.499081561857803","","","","0.03458687345091107","11.617278551615703","0.0015727392172061024","0.01749340754661792","","0.0008668622347964561","","13.45527303792958","0.0005854206185272199","","0.018590261537185532","0.28965180205707886","14.120906064497449","0.06000025458219323","0.3207194189707355","0.13751531674300663","1.7676359001118074","0.05082881512750209","0.10111585443699769","0.0012952185545184378","0.07976017172900234","","0.8794191341827197","6.261918883135547","0.24972169934619778","1.6462451314439848","0.20846407019608734","0.0004896370406836381","0.10770908611624531","","","2.2522608835202527","","2.3758083318910214e-05","0.010369433055072106","4.303437398813629e-05","0.03328153775369273","0.987657570401202","","0.02159503962587731","","","0.027642147070093416","0.26422164736715265","","0.0010293630323606074","","0.0004274079281735382","0.025954680502360935","0.005031059370404381","0.0012549905132179257","","","","0.0027343114359641616","6.464850839754016","0.0005284023466423382","0.010860824498872435","","0.006283326305330349","","0.04055826333890566","0.002195158601295759","0.00023718879326785732","0.0003329378641000432","0.22501631282038045","1.5227836940353194","","0.028990024859596304","421.6293425779626","0.0008220725868617086","0.9405689391951224","","0.5955098672120143","0.0032223281541771706","0.05518869104820963","","28.85351581604426","","0.07523616812000207","7.339279259007672","1.192663234197036","0.19131389677560107","0.1834987651961357","","0.02507045973283594","0.10933194480210434","0.33178441934787767","0.011883611958892048","","","","0.001841309171844862","0.01356363150844219","0.05750439219895863","0.0029025593720092913","0.0021312466918941082","","","0.086572288149199","0.03238808706746346","","","0.03693087255689596","","26.208816315368832","0.14398012032082114","0.0036222936062899566","0.0014635914354841064","","0.0013658969654232443","0.0020790500167750217","0.00046611035047559087","0.0006191579964803133","3.0529153240656535","4.404794576803819","0.026176301282862385","0.027574807325414768","0.003561307387710648","0.2672423804181773","0.001260263098280667","0.0018714205868413734","0.0031587078105362806","0.024496822878049322","0.005875471907704585","0.010170728542791968","","","","0.08431703491145016","0.12949843197250913","","0.3207151666564647","42.19126559611319","0.12859944154009936","","0.008410296443185814","0.7726011149407493","0.04232396583552669","","0.010350396303025219","0.003493680540053715","0.0024977302168555956","","760.1440735294749"
"Cote d'Ivoire","","","","","","","","","","","","","","","","","","","","","22.291502298491668","","","","","","","","","104.55150073259428","","0.2680786178630763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06303968162728833","","","5.4921976156309995","","","","","","19.53185636909","0.1261571210304096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.05243324703797","","","","","","","","","","","342.258978382853","","","","","","","","","","","","","","","","","","","","27.494748928639464","626.8383479592027","","","","","","","","","","","","","","","","","","","","","","42.086039460583834","","","0.1221924336366436","","","","","","","","","","","","","","","","","","","","","","","","","34.19704064750908","","","","","","","","","","","","","","","","","","","","","","","1297.3741134957904"
"Croatia","","","","","","","","0.10928733211139766","","","5.1682268906005735","12.20728522370285","","","","","","","6.600445389725513","","","","","","573.8964416845068","","0.27089658168015207","","","","","","","","0.6547471565599199","","","","","0.04157757326385482","","","","","","","","","","","","","0.3601105694084713","","","","","","","","","","","","","","16.686926633349284","","","","","34.75872814004363","","","","","","","","","","","","","18.936699915672094","","","","","","","","","7.94559352890928","","","","","","","","","","","","","","","","","","","","","","11.162048644661265","","","","","","","","","","","","","","","58.670867838402394","","","","","","0.5506362090517579","","0.0769123108519902","","","","","","","","","","","","0.14376070666178922","","1.8011083074820098","","","","","","","","","","","","309.6417957379601","","","","","","193.38926787982433","","","","","","","","","","","","","","5.309934435242595","3.041894484074212","","","","","","","","","","","","","","","","","0.09842052733372993","4.111188849201744","","","","","","","","","","","1265.6348025502814"
"Cuba","","0.09553032216231601","0.05009173956592082","","","0.0022347546253660357","0.0010605861705050258","0.0824668405752843","0.0075168375018024045","","0.028012069867753786","0.10278546250765154","0.036576537259050086","","","0.005196336703406016","0.014548922974513552","0.026217812761048596","0.3019811616214287","0.004290633565878472","0.003517518335179356","0.2088532653483336","","0.0768319962507664","0.004548290442827422","","0.05641588271162552","","0.15859456535565467","","","","0.0006473274516847498","0.001836056144162609","0.05463453094473504","","","","","0.039018953370694526","1.7484876456951386","0.25620991021081013","","0.0001844432955748859","","0.16751944270830813","","0.003031622343081266","","0.0013535287112757446","","0.38453849293168185","0.015433310117505912","","0.0029151412143272122","0.38482153353437454","0.11990340152762209","0.03442165547940162","0.06340213887387458","","","","0.012654041674674908","","","0.00745833873330982","1.9379990207660558","","","","0.012937110662794505","1.4897202368556384","0.0004598462857490732","0.013994726037294338","","0.03780848842469448","","0.3209951458041391","0.004356652778430546","0.0035096994116985154","0.005913874242270078","1.0675260379640472","0.13538197836999838","0.001417328848398265","0.5131510703531768","","0.13335244092071574","0.02734268581090809","0.0014586228654576614","0.0005590383230433921","","","0.006961101325984589","0.554792505054382","0.5248468148849387","0.1121617562082715","0.04084120337327115","0.0014077064919654596","0.010418806503615057","","","0.021749300377341494","","","0.019642190731060907","0.0001828934950978085","0.01996892265221564","0.48030120926090775","","","","","0.02418687868633174","","","","0.004404806086922204","","","","","","","","","0.6735268602560177","","","","0.02284419907479444","","0.02025360337865998","","","0.00025985616422302156","","0.03265228193837917","","","0.4447899665395014","","0.08718411452561473","","0.007443873340150178","0.009666984462531511","","","0.4093372418640393","0.0005055665265075939","0.004301743183751042","0.14896224394881924","0.027423752018185567","0.17063131334040096","0.032263519155364524","","","0.06578447526228312","1.476862425953159","","0.00439054013927406","","","0.005523927515534586","","","","","","","0.07476697612885369","","0.01345832287965024","","","","42.781535888972336","0.017015483737341887","","","","0.0018930841381572803","0.0002025829776153324","","","0.1544276233963171","0.11083826055331138","0.014696762774807248","","0.0005202798627476084","","","","","0.0009421854953095894","","0.005577496297660112","","","","0.006295967943918651","0.7997513829709489","","0.017647818694323986","1.203168844404525","0.009627765676798882","","","0.03165644125187031","","","0.004992091315732977","0.054397186415017","","","61.04351408559978"
"Curacao","","","","","","","0.01947619128287688","0.010504558543978039","","0.8168143395000411","","","","","","","0.14291870856451847","","1.919737384593368","","","","","","","","","","","","","","","","0.07631490036724894","","","","","","2.8759381289598194","7.701013050737196","","","","","","","","","","","","","0.03252830160551326","18.19891886496213","","","","","","","","","","","0.12584409225753607","","","","","0.5163234911829201","","","","0.0009524451653257533","","","","","0.28731416842672797","2.536201129344972","","0.05196872444126972","","","2.847202534007121","0.34681384913842256","","","","","","0.055479250505438206","2.3410264856197722","0.463119509505121","","","","","","","","","","","","2.146415372834226","","","","","","","","","","","","","","","","","","0.022088308854530444","","","","","","","","","","","13.819336233102202","","0.0005916331603999246","","","","","0.003721936670075089","","","","","","","0.1824731642163417","","","1.8279387364916528","","","","","","","","","","","","","","","0.5598457441921517","","","","","","","0.1708527791093144","","0.333567509108759","0.000539356902175283","","0.14318001728413926","","0.07073496091995185","","","","","","","","","","","0.03026681619332534","","","","","","","","","0.008145147089687993","0.7036583133340545","","","","0.2893856172391798","","","","","","","61.67915175541347"
"Cyprus","0.0015827342536463855","0.29256273366915014","0.04539571215427203","","","","","0.04918166959094579","3.7302514054540383","","16.37772351601338","2.521266933275923","0.06220777322264582","","","1.5173928794605813","","0.31468197824642336","6.6435855556714305","","0.007737728383272361","","","0.01824885916886119","0.09843257444371983","0.008560357602018542","0.10147480170888312","","8.711539836640533","","0.0016335342743292794","","","0.047368839554582286","1.5358373698908852","","","","","0.01241853927798644","11.35503054522626","0.2435074444284538","","0.027380861595861283","","0.021584179361589472","","0.15535878820695737","","","","2.2712757663044463","1.0237429044612256","0.01318689904447969","","0.042422858534895136","0.022280734688286213","31.960616764865062","0.031851551349644174","","","0.09251575737989906","0.06987687716629835","","0.004757659409126448","1.525725644821692","13.578577554588142","","","","50.45100637114715","12.941944557683358","0.016959558794458682","19.88347990738905","","","","","","","","0.006660364763010577","0.02177214029895731","","2.9760717716524097","0.22346238970738572","14.839735758527992","0.3970383816432441","1.0885704836747871","0.04364965502575958","0.8191100782057095","","1.0441651988976883","1.3676841320253679","0.03139865682184678","0.3545758744648583","2.254553483264186","0.01782285525814595","0.295279020327535","","","0.026582478238972942","","0.0032548574146906996","0.09011161210069744","0.0002542117763599486","0.44413360635740495","28.264612126388116","","","","","0.38465164683136577","0.38165349064144277","","0.01302492314532836","0.0297374066792134","0.0023465228829188866","0.0447735615456007","","","0.22050970772703543","","","0.018852851185508303","0.12785592117501168","","2.808624350710142","","","","0.16500466459177032","0.0033846924259314836","0.001972122184286223","0.00046313558683949057","0.1632868604061901","0.841538357230045","","0.06448801448359179","0.02312443551589706","0.013220366315492714","6.913823928582014","","0.8746551174676458","0.1208373057816439","1.528592243076437","","0.11512173627629702","","0.007300496425936838","0.069380756660442","35.83148907454433","1.474863931788726","0.15272111216547074","","0.3259159765268672","6.227027371245824","11.023640511997385","","","","","0.2522593565427461","0.03874884049240662","8.21233180700319","0.01635925867539752","0.001585620319917498","","","0.6414199379163688","0.06929908316802955","","","6.420176896661508","","1.5718455678056926","42.243443650739664","","","","","0.0633313438191204","0.0001936061285127416","","12.758097502126503","1.8267787387490209","1.5760956021006864","0.07732110837457797","0.05201470987787298","1.6481021519518653","","","","0.005433292959820138","0.1367536671353892","0.2493307295124076","","","","0.0875252202334632","5.1961435937133755","","14.543838890895389","8.128990946942487","0.00180157810787546","","","0.012435788049623885","0.3097261872525406","","0.2364856655970802","0.036097997764203214","0.048518407975294296","","418.87903699763376"
